databreachcause,washingtoniansaffected,industrytype
0.0,2079648.0,0.0
0.0,2079648.0,0.0
0.0,2079648.0,0.0
0.0,639.0,0.0
0.0,639.0,0.0
0.0,600.0,4.0
0.0,600.0,4.0
0.0,600.0,4.0
0.0,600.0,4.0
2.0,3268.0,2.0
2.0,3268.0,2.0
2.0,3268.0,2.0
2.0,3268.0,2.0
2.0,3268.0,2.0
2.0,3268.0,2.0
0.0,32950.0,0.0
0.0,32950.0,0.0
0.0,32950.0,0.0
0.0,32950.0,0.0
2.0,2040.0,0.0
2.0,2040.0,0.0
2.0,2040.0,0.0
2.0,2040.0,0.0
0.0,3223.0,0.0
0.0,3223.0,0.0
0.0,3223.0,0.0
0.0,3223.0,0.0
0.0,3223.0,0.0
0.0,911.0,0.0
0.0,911.0,0.0
0.0,911.0,0.0
0.0,911.0,0.0
1.0,1687.0,4.0
1.0,1687.0,4.0
2.0,1331.0,2.0
2.0,1331.0,2.0
2.0,1331.0,2.0
2.0,1331.0,2.0
0.0,690.0,0.0
0.0,690.0,0.0
2.0,2839.0,2.0
2.0,2839.0,2.0
2.0,2839.0,2.0
2.0,2839.0,2.0
2.0,2839.0,2.0
2.0,67410.0,0.0
2.0,67410.0,0.0
2.0,67410.0,0.0
0.0,108927.0,4.0
0.0,108927.0,4.0
0.0,108927.0,4.0
0.0,108927.0,4.0
0.0,108927.0,4.0
0.0,108927.0,4.0
0.0,7781.0,4.0
0.0,7781.0,4.0
0.0,7781.0,4.0
0.0,7781.0,4.0
0.0,7781.0,4.0
0.0,7781.0,4.0
0.0,7781.0,4.0
0.0,7781.0,4.0
0.0,7781.0,4.0
2.0,1145.0,0.0
2.0,1145.0,0.0
2.0,1145.0,0.0
0.0,3572.0,4.0
0.0,3572.0,4.0
0.0,3572.0,4.0
0.0,3572.0,4.0
0.0,3572.0,4.0
0.0,4253.0,5.0
0.0,4253.0,5.0
0.0,4253.0,5.0
0.0,4253.0,5.0
0.0,4253.0,5.0
2.0,532.0,3.0
2.0,532.0,3.0
2.0,532.0,3.0
2.0,532.0,3.0
2.0,532.0,3.0
0.0,685.0,0.0
0.0,685.0,0.0
0.0,685.0,0.0
0.0,685.0,0.0
0.0,685.0,0.0
0.0,685.0,0.0
0.0,685.0,0.0
0.0,685.0,0.0
0.0,685.0,0.0
0.0,1692.0,0.0
0.0,1692.0,0.0
0.0,1692.0,0.0
0.0,1692.0,0.0
0.0,1692.0,0.0
0.0,1692.0,0.0
0.0,1692.0,0.0
0.0,582.0,5.0
0.0,582.0,5.0
0.0,582.0,5.0
0.0,1625.0,2.0
0.0,1625.0,2.0
0.0,1625.0,2.0
0.0,762.0,2.0
0.0,762.0,2.0
0.0,762.0,2.0
2.0,691.0,0.0
2.0,691.0,0.0
2.0,691.0,0.0
0.0,628569.0,4.0
0.0,628569.0,4.0
0.0,628569.0,4.0
0.0,628569.0,4.0
0.0,628569.0,4.0
0.0,628569.0,4.0
0.0,693.0,0.0
0.0,693.0,0.0
0.0,693.0,0.0
0.0,693.0,0.0
0.0,693.0,0.0
0.0,693.0,0.0
0.0,693.0,0.0
0.0,693.0,0.0
0.0,693.0,0.0
0.0,693.0,0.0
2.0,671.0,2.0
2.0,671.0,2.0
2.0,671.0,2.0
2.0,3078.0,0.0
2.0,3078.0,0.0
2.0,3078.0,0.0
2.0,3078.0,0.0
2.0,3078.0,0.0
2.0,3078.0,0.0
0.0,815.0,0.0
0.0,815.0,0.0
0.0,815.0,0.0
0.0,815.0,0.0
2.0,664.0,5.0
2.0,664.0,5.0
2.0,664.0,5.0
2.0,664.0,5.0
2.0,664.0,5.0
2.0,664.0,5.0
0.0,6141.0,4.0
0.0,6141.0,4.0
0.0,6141.0,4.0
0.0,6141.0,4.0
0.0,6141.0,4.0
0.0,6141.0,4.0
1.0,3798.0,0.0
1.0,3798.0,0.0
0.0,1712.0,2.0
0.0,1712.0,2.0
0.0,1712.0,2.0
0.0,657.0,2.0
0.0,657.0,2.0
0.0,657.0,2.0
0.0,1095.0,0.0
0.0,1095.0,0.0
0.0,1095.0,0.0
0.0,1095.0,0.0
0.0,1462.0,0.0
0.0,1462.0,0.0
0.0,895.0,4.0
0.0,895.0,4.0
0.0,895.0,4.0
0.0,895.0,4.0
0.0,895.0,4.0
0.0,895.0,4.0
0.0,7945.0,4.0
0.0,7945.0,4.0
0.0,7945.0,4.0
0.0,7945.0,4.0
0.0,7945.0,4.0
0.0,7945.0,4.0
0.0,22095.0,0.0
0.0,22095.0,0.0
0.0,22095.0,0.0
0.0,22095.0,0.0
0.0,4278.0,0.0
0.0,4278.0,0.0
0.0,4278.0,0.0
0.0,1596.0,0.0
0.0,1596.0,0.0
0.0,1596.0,0.0
0.0,1596.0,0.0
0.0,1596.0,0.0
0.0,625.0,4.0
0.0,625.0,4.0
0.0,3712.0,0.0
0.0,3712.0,0.0
0.0,3712.0,0.0
0.0,3712.0,0.0
0.0,731.0,0.0
0.0,731.0,0.0
0.0,731.0,0.0
2.0,13357.0,4.0
2.0,13357.0,4.0
2.0,13357.0,4.0
2.0,13357.0,4.0
2.0,13357.0,4.0
0.0,9581.0,0.0
0.0,9581.0,0.0
0.0,9581.0,0.0
0.0,1313.0,4.0
0.0,1313.0,4.0
0.0,1313.0,4.0
0.0,1313.0,4.0
0.0,1313.0,4.0
0.0,1313.0,4.0
0.0,1313.0,4.0
0.0,1313.0,4.0
0.0,1313.0,4.0
0.0,748.0,0.0
0.0,748.0,0.0
0.0,748.0,0.0
0.0,748.0,0.0
0.0,748.0,0.0
0.0,568.0,0.0
0.0,568.0,0.0
1.0,18228.0,0.0
1.0,18228.0,0.0
1.0,10942.0,0.0
1.0,10942.0,0.0
1.0,17556.0,0.0
1.0,17556.0,0.0
1.0,8655.0,0.0
1.0,8655.0,0.0
0.0,3118.0,0.0
0.0,3118.0,0.0
0.0,4774.0,0.0
0.0,4774.0,0.0
0.0,4302.0,0.0
0.0,4302.0,0.0
0.0,4302.0,0.0
0.0,1147.0,0.0
0.0,1147.0,0.0
0.0,1147.0,0.0
0.0,581.0,0.0
0.0,581.0,0.0
0.0,4693.0,0.0
0.0,4693.0,0.0
0.0,4693.0,0.0
0.0,4693.0,0.0
0.0,4693.0,0.0
0.0,4693.0,0.0
0.0,4693.0,0.0
0.0,1168.0,4.0
0.0,1168.0,4.0
0.0,1168.0,4.0
0.0,1168.0,4.0
0.0,1168.0,4.0
0.0,1168.0,4.0
0.0,1168.0,4.0
0.0,1168.0,4.0
0.0,5729.0,4.0
0.0,5729.0,4.0
0.0,5729.0,4.0
0.0,3225.0,4.0
0.0,3225.0,4.0
0.0,3225.0,4.0
0.0,3225.0,4.0
0.0,3225.0,4.0
0.0,3225.0,4.0
0.0,3225.0,4.0
0.0,1058.0,3.0
0.0,1058.0,3.0
0.0,1058.0,3.0
0.0,1058.0,3.0
0.0,696.0,2.0
0.0,696.0,2.0
0.0,696.0,2.0
0.0,696.0,2.0
0.0,696.0,2.0
0.0,696.0,2.0
0.0,696.0,2.0
0.0,696.0,2.0
1.0,2187.0,2.0
1.0,2187.0,2.0
1.0,2187.0,2.0
0.0,717.0,2.0
0.0,717.0,2.0
0.0,717.0,2.0
0.0,816.0,0.0
0.0,816.0,0.0
0.0,1109.0,0.0
0.0,1109.0,0.0
0.0,1109.0,0.0
0.0,1109.0,0.0
0.0,1109.0,0.0
0.0,1109.0,0.0
0.0,1109.0,0.0
0.0,918.0,0.0
0.0,918.0,0.0
0.0,918.0,0.0
0.0,1376.0,0.0
0.0,1376.0,0.0
0.0,1376.0,0.0
0.0,1376.0,0.0
0.0,3000.0,0.0
0.0,3000.0,0.0
0.0,772.0,4.0
0.0,772.0,4.0
0.0,772.0,4.0
0.0,772.0,4.0
0.0,772.0,4.0
0.0,772.0,4.0
0.0,772.0,4.0
0.0,772.0,4.0
0.0,2486.0,0.0
0.0,2486.0,0.0
0.0,2486.0,0.0
0.0,6909.0,0.0
0.0,6909.0,0.0
0.0,6909.0,0.0
0.0,6909.0,0.0
0.0,6909.0,0.0
0.0,6909.0,0.0
0.0,6909.0,0.0
0.0,6909.0,0.0
2.0,1610.0,0.0
2.0,1610.0,0.0
2.0,1610.0,0.0
2.0,1610.0,0.0
1.0,16727.0,5.0
1.0,16727.0,5.0
0.0,2249.0,3.0
0.0,2249.0,3.0
0.0,610.0,0.0
0.0,610.0,0.0
0.0,610.0,0.0
0.0,610.0,0.0
0.0,610.0,0.0
0.0,610.0,0.0
0.0,610.0,0.0
0.0,2785.0,4.0
0.0,2785.0,4.0
0.0,3000.0,4.0
0.0,3000.0,4.0
0.0,3000.0,4.0
0.0,3000.0,4.0
0.0,3000.0,4.0
0.0,3000.0,4.0
0.0,3000.0,4.0
0.0,3000.0,4.0
0.0,3000.0,4.0
0.0,103557.0,0.0
0.0,103557.0,0.0
0.0,103557.0,0.0
0.0,103557.0,0.0
0.0,103557.0,0.0
0.0,103557.0,0.0
0.0,103557.0,0.0
0.0,103557.0,0.0
2.0,3575.0,4.0
2.0,3575.0,4.0
2.0,3575.0,4.0
2.0,3575.0,4.0
2.0,3575.0,4.0
0.0,1311.0,0.0
0.0,1311.0,0.0
0.0,1311.0,0.0
0.0,1311.0,0.0
2.0,483904.0,3.0
2.0,483904.0,3.0
2.0,483904.0,3.0
2.0,483904.0,3.0
2.0,483904.0,3.0
0.0,2028.0,0.0
0.0,2028.0,0.0
2.0,6581.0,2.0
2.0,6581.0,2.0
2.0,6581.0,2.0
2.0,6581.0,2.0
0.0,108906.0,4.0
0.0,108906.0,4.0
0.0,108906.0,4.0
0.0,108906.0,4.0
0.0,108906.0,4.0
0.0,108906.0,4.0
0.0,108906.0,4.0
0.0,108906.0,4.0
0.0,1493.0,0.0
0.0,1493.0,0.0
0.0,1493.0,0.0
0.0,1493.0,0.0
0.0,1493.0,0.0
2.0,729.0,0.0
2.0,729.0,0.0
2.0,729.0,0.0
2.0,729.0,0.0
2.0,156630.0,2.0
2.0,156630.0,2.0
2.0,156630.0,2.0
2.0,156630.0,2.0
2.0,156630.0,2.0
0.0,1260.0,3.0
0.0,1260.0,3.0
0.0,1260.0,3.0
0.0,1260.0,3.0
2.0,42633.0,0.0
2.0,42633.0,0.0
2.0,42633.0,0.0
2.0,42633.0,0.0
2.0,42633.0,0.0
2.0,42633.0,0.0
0.0,53256.0,0.0
0.0,53256.0,0.0
0.0,53256.0,0.0
0.0,634.0,0.0
0.0,634.0,0.0
0.0,634.0,0.0
0.0,694.0,4.0
0.0,694.0,4.0
0.0,694.0,4.0
0.0,694.0,4.0
0.0,694.0,4.0
0.0,521.0,0.0
0.0,521.0,0.0
0.0,521.0,0.0
0.0,521.0,0.0
0.0,521.0,0.0
0.0,521.0,0.0
0.0,521.0,0.0
0.0,521.0,0.0
0.0,521.0,0.0
0.0,521.0,0.0
2.0,13396.0,0.0
2.0,13396.0,0.0
2.0,13396.0,0.0
2.0,52606.0,2.0
2.0,52606.0,2.0
2.0,52606.0,2.0
2.0,52606.0,2.0
2.0,52606.0,2.0
0.0,621.0,0.0
0.0,621.0,0.0
0.0,621.0,0.0
0.0,621.0,0.0
0.0,621.0,0.0
0.0,621.0,0.0
0.0,691.0,0.0
0.0,691.0,0.0
2.0,1028.0,0.0
2.0,1028.0,0.0
2.0,1028.0,0.0
2.0,1028.0,0.0
2.0,1028.0,0.0
2.0,1028.0,0.0
2.0,1028.0,0.0
2.0,1743.0,1.0
2.0,1743.0,1.0
2.0,1743.0,1.0
2.0,1743.0,1.0
0.0,831.0,2.0
0.0,831.0,2.0
0.0,831.0,2.0
0.0,831.0,2.0
0.0,4231.0,2.0
0.0,4231.0,2.0
0.0,4231.0,2.0
0.0,19092.0,4.0
0.0,19092.0,4.0
0.0,19092.0,4.0
0.0,19092.0,4.0
2.0,1442.0,0.0
2.0,1442.0,0.0
2.0,1442.0,0.0
2.0,1442.0,0.0
2.0,1442.0,0.0
2.0,1442.0,0.0
2.0,531.0,0.0
2.0,531.0,0.0
2.0,531.0,0.0
2.0,531.0,0.0
2.0,531.0,0.0
2.0,531.0,0.0
2.0,37050.0,4.0
2.0,37050.0,4.0
2.0,37050.0,4.0
2.0,37050.0,4.0
0.0,584.0,2.0
0.0,584.0,2.0
0.0,584.0,2.0
1.0,1511.0,2.0
1.0,1511.0,2.0
1.0,1511.0,2.0
0.0,72139.0,1.0
0.0,72139.0,1.0
0.0,72139.0,1.0
0.0,72139.0,1.0
0.0,72139.0,1.0
0.0,72139.0,1.0
0.0,72139.0,1.0
0.0,72139.0,1.0
0.0,72139.0,1.0
2.0,4597.0,0.0
2.0,4597.0,0.0
2.0,4597.0,0.0
2.0,4597.0,0.0
2.0,4597.0,0.0
2.0,4597.0,0.0
2.0,4597.0,0.0
2.0,4597.0,0.0
0.0,1352.0,4.0
0.0,1352.0,4.0
0.0,1352.0,4.0
0.0,1352.0,4.0
0.0,1352.0,4.0
0.0,1352.0,4.0
0.0,1352.0,4.0
0.0,1352.0,4.0
0.0,1352.0,4.0
0.0,1352.0,4.0
2.0,4143.0,0.0
2.0,4143.0,0.0
2.0,4143.0,0.0
2.0,4143.0,0.0
2.0,4143.0,0.0
2.0,2666.0,2.0
2.0,2666.0,2.0
2.0,2666.0,2.0
2.0,2666.0,2.0
2.0,2666.0,2.0
2.0,2666.0,2.0
0.0,937.0,0.0
0.0,937.0,0.0
0.0,937.0,0.0
2.0,78834.0,4.0
2.0,78834.0,4.0
2.0,78834.0,4.0
2.0,78834.0,4.0
2.0,78834.0,4.0
2.0,78834.0,4.0
2.0,6889.0,2.0
2.0,6889.0,2.0
2.0,6889.0,2.0
2.0,6889.0,2.0
0.0,1273.0,0.0
0.0,1273.0,0.0
0.0,1273.0,0.0
0.0,1273.0,0.0
0.0,1273.0,0.0
0.0,1273.0,0.0
0.0,1273.0,0.0
0.0,1273.0,0.0
0.0,1273.0,0.0
2.0,2968.0,4.0
2.0,2968.0,4.0
2.0,2968.0,4.0
0.0,518.0,2.0
0.0,518.0,2.0
0.0,518.0,2.0
0.0,518.0,2.0
0.0,3806.0,2.0
0.0,3806.0,2.0
0.0,3806.0,2.0
0.0,3806.0,2.0
0.0,3806.0,2.0
0.0,1479.0,0.0
0.0,1479.0,0.0
0.0,1479.0,0.0
0.0,1479.0,0.0
0.0,1479.0,0.0
0.0,1479.0,0.0
0.0,1479.0,0.0
0.0,6493.0,0.0
0.0,6493.0,0.0
0.0,6493.0,0.0
1.0,655.0,0.0
1.0,655.0,0.0
0.0,69589.0,4.0
0.0,69589.0,4.0
0.0,1157.0,2.0
0.0,1157.0,2.0
0.0,1157.0,2.0
0.0,1157.0,2.0
0.0,1157.0,2.0
0.0,1157.0,2.0
0.0,1157.0,2.0
0.0,1157.0,2.0
0.0,1327.0,0.0
0.0,1327.0,0.0
0.0,920.0,4.0
0.0,920.0,4.0
0.0,920.0,4.0
0.0,920.0,4.0
0.0,920.0,4.0
0.0,920.0,4.0
2.0,20509.0,1.0
2.0,20509.0,1.0
2.0,20509.0,1.0
0.0,2862.0,5.0
0.0,2862.0,5.0
2.0,34026.0,2.0
2.0,34026.0,2.0
2.0,34026.0,2.0
2.0,34026.0,2.0
2.0,34026.0,2.0
2.0,1844.0,4.0
2.0,1844.0,4.0
2.0,1844.0,4.0
2.0,1844.0,4.0
0.0,2162.0,4.0
0.0,2162.0,4.0
0.0,2162.0,4.0
0.0,2162.0,4.0
0.0,2162.0,4.0
0.0,2162.0,4.0
0.0,2162.0,4.0
0.0,2162.0,4.0
0.0,83848.0,4.0
0.0,83848.0,4.0
0.0,83848.0,4.0
0.0,83848.0,4.0
1.0,739.0,4.0
1.0,739.0,4.0
1.0,739.0,4.0
1.0,739.0,4.0
0.0,901.0,2.0
0.0,901.0,2.0
0.0,901.0,2.0
1.0,554.0,4.0
1.0,554.0,4.0
0.0,18346.0,2.0
0.0,18346.0,2.0
0.0,18346.0,2.0
0.0,18346.0,2.0
0.0,1277.0,0.0
0.0,1277.0,0.0
0.0,704.0,0.0
0.0,704.0,0.0
0.0,704.0,0.0
0.0,704.0,0.0
0.0,704.0,0.0
0.0,704.0,0.0
0.0,704.0,0.0
0.0,704.0,0.0
0.0,704.0,0.0
0.0,704.0,0.0
0.0,704.0,0.0
0.0,704.0,0.0
0.0,704.0,0.0
0.0,704.0,0.0
0.0,704.0,0.0
0.0,704.0,0.0
0.0,704.0,0.0
0.0,704.0,0.0
0.0,704.0,0.0
0.0,704.0,0.0
0.0,3818.0,0.0
0.0,3818.0,0.0
0.0,3818.0,0.0
0.0,3818.0,0.0
0.0,3818.0,0.0
0.0,3818.0,0.0
0.0,3818.0,0.0
0.0,4639.0,0.0
0.0,4639.0,0.0
0.0,4639.0,0.0
0.0,4639.0,0.0
2.0,735.0,3.0
2.0,735.0,3.0
2.0,735.0,3.0
0.0,1021.0,4.0
0.0,1021.0,4.0
0.0,1021.0,4.0
0.0,1021.0,4.0
0.0,1303.0,4.0
0.0,1303.0,4.0
0.0,1303.0,4.0
0.0,629.0,0.0
0.0,629.0,0.0
0.0,629.0,0.0
1.0,36994.0,4.0
1.0,36994.0,4.0
1.0,36994.0,4.0
0.0,1018.0,4.0
0.0,1018.0,4.0
0.0,1018.0,4.0
0.0,1018.0,4.0
0.0,1018.0,4.0
2.0,65076.0,4.0
2.0,65076.0,4.0
2.0,65076.0,4.0
2.0,65076.0,4.0
2.0,65076.0,4.0
2.0,65076.0,4.0
0.0,648.0,0.0
0.0,648.0,0.0
0.0,648.0,0.0
0.0,648.0,0.0
0.0,5164.0,1.0
0.0,5164.0,1.0
0.0,5164.0,1.0
0.0,5164.0,1.0
0.0,5164.0,1.0
0.0,5164.0,1.0
0.0,1321.0,0.0
0.0,1321.0,0.0
0.0,1321.0,0.0
0.0,630.0,3.0
0.0,630.0,3.0
0.0,630.0,3.0
0.0,630.0,3.0
0.0,630.0,3.0
2.0,36773.0,1.0
2.0,36773.0,1.0
2.0,36773.0,1.0
2.0,36773.0,1.0
0.0,1016.0,1.0
0.0,1016.0,1.0
0.0,1016.0,1.0
0.0,1016.0,1.0
0.0,1016.0,1.0
0.0,1016.0,1.0
0.0,1016.0,1.0
0.0,1016.0,1.0
0.0,545.0,0.0
0.0,545.0,0.0
0.0,545.0,0.0
0.0,545.0,0.0
2.0,519.0,4.0
2.0,519.0,4.0
2.0,519.0,4.0
2.0,519.0,4.0
0.0,747.0,0.0
0.0,747.0,0.0
0.0,747.0,0.0
0.0,2619.0,0.0
0.0,2619.0,0.0
0.0,2619.0,0.0
0.0,4866.0,0.0
0.0,4866.0,0.0
0.0,4866.0,0.0
2.0,7518.0,2.0
2.0,7518.0,2.0
2.0,7518.0,2.0
2.0,7518.0,2.0
2.0,7518.0,2.0
2.0,7518.0,2.0
2.0,305987.0,2.0
2.0,305987.0,2.0
2.0,305987.0,2.0
2.0,305987.0,2.0
2.0,305987.0,2.0
2.0,54295.0,2.0
2.0,54295.0,2.0
2.0,54295.0,2.0
0.0,35151.0,0.0
0.0,35151.0,0.0
0.0,780.0,0.0
0.0,780.0,0.0
2.0,788415.0,0.0
2.0,788415.0,0.0
2.0,788415.0,0.0
2.0,788415.0,0.0
2.0,639.0,4.0
2.0,639.0,4.0
2.0,639.0,4.0
2.0,639.0,4.0
2.0,639.0,4.0
2.0,13214.0,2.0
2.0,13214.0,2.0
2.0,13214.0,2.0
0.0,3788.0,0.0
0.0,3788.0,0.0
0.0,1066.0,0.0
0.0,1066.0,0.0
0.0,521.0,0.0
0.0,521.0,0.0
0.0,521.0,0.0
0.0,174929.0,0.0
0.0,174929.0,0.0
0.0,882.0,4.0
0.0,882.0,4.0
0.0,882.0,4.0
0.0,882.0,4.0
0.0,882.0,4.0
0.0,882.0,4.0
0.0,882.0,4.0
0.0,882.0,4.0
2.0,61770.0,0.0
2.0,61770.0,0.0
2.0,61770.0,0.0
0.0,927.0,0.0
0.0,927.0,0.0
0.0,585.0,4.0
0.0,585.0,4.0
0.0,585.0,4.0
0.0,585.0,4.0
0.0,585.0,4.0
0.0,585.0,4.0
0.0,6240.0,4.0
0.0,6240.0,4.0
0.0,6240.0,4.0
0.0,3707.0,4.0
0.0,3707.0,4.0
0.0,3707.0,4.0
0.0,1131.0,0.0
0.0,1131.0,0.0
0.0,1131.0,0.0
0.0,1131.0,0.0
0.0,1131.0,0.0
0.0,1131.0,0.0
0.0,41746.0,1.0
0.0,41746.0,1.0
0.0,41746.0,1.0
0.0,41746.0,1.0
0.0,41746.0,1.0
0.0,41746.0,1.0
2.0,664.0,3.0
2.0,664.0,3.0
2.0,664.0,3.0
2.0,664.0,3.0
0.0,4902.0,0.0
0.0,4902.0,0.0
0.0,4902.0,0.0
0.0,972.0,0.0
0.0,972.0,0.0
0.0,972.0,0.0
0.0,972.0,0.0
0.0,972.0,0.0
0.0,505.0,0.0
0.0,505.0,0.0
0.0,505.0,0.0
0.0,17020.0,4.0
0.0,17020.0,4.0
0.0,17020.0,4.0
0.0,17020.0,4.0
0.0,17020.0,4.0
0.0,17020.0,4.0
0.0,17020.0,4.0
0.0,17020.0,4.0
0.0,17020.0,4.0
1.0,573.0,1.0
1.0,573.0,1.0
1.0,573.0,1.0
0.0,21600.0,4.0
0.0,21600.0,4.0
0.0,21600.0,4.0
0.0,21600.0,4.0
2.0,1635.0,0.0
2.0,1635.0,0.0
2.0,1635.0,0.0
2.0,1635.0,0.0
2.0,2707.0,0.0
2.0,2707.0,0.0
2.0,2707.0,0.0
2.0,2707.0,0.0
2.0,2707.0,0.0
2.0,2707.0,0.0
2.0,2707.0,0.0
2.0,7841.0,0.0
2.0,7841.0,0.0
2.0,7841.0,0.0
2.0,1664.0,2.0
2.0,1664.0,2.0
2.0,1664.0,2.0
2.0,1664.0,2.0
2.0,1664.0,2.0
2.0,549.0,0.0
2.0,549.0,0.0
2.0,549.0,0.0
2.0,549.0,0.0
2.0,549.0,0.0
2.0,549.0,0.0
2.0,549.0,0.0
0.0,56578.0,4.0
0.0,56578.0,4.0
0.0,56578.0,4.0
0.0,56578.0,4.0
0.0,56578.0,4.0
0.0,56578.0,4.0
0.0,56578.0,4.0
0.0,700.0,5.0
0.0,700.0,5.0
0.0,700.0,5.0
0.0,700.0,5.0
0.0,700.0,5.0
0.0,700.0,5.0
0.0,700.0,5.0
0.0,2639.0,2.0
0.0,2639.0,2.0
0.0,2549.0,0.0
0.0,2549.0,0.0
0.0,2549.0,0.0
0.0,39864.0,2.0
0.0,39864.0,2.0
0.0,39864.0,2.0
1.0,2664.0,4.0
1.0,2664.0,4.0
1.0,2664.0,4.0
0.0,677.0,0.0
0.0,677.0,0.0
0.0,677.0,0.0
2.0,1608.0,4.0
2.0,1608.0,4.0
2.0,1608.0,4.0
2.0,1608.0,4.0
2.0,1608.0,4.0
0.0,48252.0,2.0
0.0,48252.0,2.0
0.0,644.0,0.0
0.0,644.0,0.0
0.0,644.0,0.0
0.0,644.0,0.0
0.0,644.0,0.0
0.0,644.0,0.0
0.0,644.0,0.0
0.0,644.0,0.0
0.0,1009.0,0.0
0.0,1009.0,0.0
0.0,1009.0,0.0
0.0,582285.0,4.0
0.0,582285.0,4.0
2.0,1266.0,2.0
2.0,1266.0,2.0
2.0,1266.0,2.0
2.0,1266.0,2.0
2.0,1225.0,1.0
2.0,1225.0,1.0
2.0,1225.0,1.0
2.0,1225.0,1.0
2.0,1225.0,1.0
0.0,535.0,2.0
0.0,535.0,2.0
0.0,535.0,2.0
0.0,535.0,2.0
0.0,535.0,2.0
0.0,535.0,2.0
0.0,535.0,2.0
0.0,535.0,2.0
0.0,535.0,2.0
2.0,20949.0,0.0
2.0,20949.0,0.0
2.0,20949.0,0.0
2.0,20949.0,0.0
2.0,20949.0,0.0
0.0,545.0,0.0
0.0,545.0,0.0
0.0,545.0,0.0
0.0,545.0,0.0
0.0,1168.0,2.0
0.0,1168.0,2.0
0.0,1168.0,2.0
0.0,1168.0,2.0
0.0,1168.0,2.0
2.0,1132.0,3.0
2.0,1132.0,3.0
2.0,1132.0,3.0
2.0,1132.0,3.0
2.0,1132.0,3.0
0.0,573.0,0.0
0.0,573.0,0.0
1.0,2022.0,0.0
1.0,2022.0,0.0
1.0,2022.0,0.0
1.0,2022.0,0.0
0.0,1368.0,0.0
0.0,1368.0,0.0
0.0,1368.0,0.0
0.0,1368.0,0.0
0.0,1368.0,0.0
0.0,1898.0,2.0
0.0,1898.0,2.0
0.0,1898.0,2.0
0.0,1898.0,2.0
2.0,902.0,4.0
2.0,902.0,4.0
2.0,902.0,4.0
2.0,902.0,4.0
2.0,902.0,4.0
2.0,902.0,4.0
2.0,902.0,4.0
2.0,1936.0,4.0
2.0,1936.0,4.0
2.0,1936.0,4.0
0.0,6980.0,0.0
0.0,6980.0,0.0
0.0,6980.0,0.0
0.0,6980.0,0.0
0.0,6980.0,0.0
2.0,772593.0,0.0
2.0,772593.0,0.0
2.0,772593.0,0.0
0.0,1003.0,1.0
0.0,1003.0,1.0
0.0,1003.0,1.0
0.0,1003.0,1.0
0.0,1003.0,1.0
2.0,575.0,1.0
2.0,575.0,1.0
2.0,575.0,1.0
2.0,575.0,1.0
0.0,16380.0,0.0
0.0,16380.0,0.0
0.0,16380.0,0.0
0.0,16380.0,0.0
0.0,16380.0,0.0
0.0,18268.0,0.0
0.0,18268.0,0.0
0.0,890.0,2.0
0.0,890.0,2.0
0.0,890.0,2.0
0.0,890.0,2.0
2.0,38418.0,1.0
2.0,38418.0,1.0
2.0,38418.0,1.0
2.0,38418.0,1.0
2.0,38418.0,1.0
0.0,933.0,0.0
0.0,933.0,0.0
0.0,933.0,0.0
0.0,933.0,0.0
0.0,933.0,0.0
0.0,933.0,0.0
0.0,933.0,0.0
0.0,933.0,0.0
1.0,708.0,1.0
1.0,708.0,1.0
2.0,18815.0,0.0
2.0,18815.0,0.0
2.0,18815.0,0.0
0.0,2752.0,4.0
0.0,2752.0,4.0
0.0,2752.0,4.0
0.0,2752.0,4.0
0.0,2752.0,4.0
0.0,2752.0,4.0
0.0,2752.0,4.0
0.0,2752.0,4.0
0.0,2752.0,4.0
0.0,2752.0,4.0
0.0,1242.0,0.0
0.0,1242.0,0.0
0.0,1242.0,0.0
0.0,2281.0,4.0
0.0,2281.0,4.0
0.0,2281.0,4.0
0.0,2281.0,4.0
0.0,2281.0,4.0
0.0,2281.0,4.0
0.0,2281.0,4.0
0.0,2281.0,4.0
0.0,2281.0,4.0
0.0,711.0,0.0
0.0,711.0,0.0
0.0,711.0,0.0
1.0,1043.0,2.0
1.0,1043.0,2.0
0.0,1980.0,4.0
0.0,1980.0,4.0
0.0,1980.0,4.0
0.0,1980.0,4.0
2.0,1153.0,5.0
2.0,1153.0,5.0
2.0,1153.0,5.0
2.0,1153.0,5.0
0.0,11247.0,5.0
0.0,11247.0,5.0
0.0,11247.0,5.0
0.0,11247.0,5.0
0.0,11247.0,5.0
0.0,1090.0,3.0
0.0,1090.0,3.0
0.0,1090.0,3.0
0.0,1090.0,3.0
0.0,1090.0,3.0
0.0,1090.0,3.0
0.0,1090.0,3.0
0.0,1090.0,3.0
0.0,1090.0,3.0
0.0,1090.0,3.0
0.0,89836.0,1.0
0.0,89836.0,1.0
0.0,89836.0,1.0
0.0,89836.0,1.0
0.0,89836.0,1.0
0.0,89836.0,1.0
0.0,89836.0,1.0
0.0,89836.0,1.0
0.0,89836.0,1.0
0.0,89836.0,1.0
0.0,4368.0,0.0
0.0,4368.0,0.0
0.0,4368.0,0.0
0.0,4368.0,0.0
0.0,4368.0,0.0
1.0,534.0,1.0
1.0,534.0,1.0
1.0,534.0,1.0
0.0,36211.0,4.0
0.0,36211.0,4.0
0.0,36211.0,4.0
0.0,36211.0,4.0
0.0,1480.0,0.0
0.0,1480.0,0.0
0.0,1480.0,0.0
0.0,1480.0,0.0
